music query,noise type,noise intensity,result,NCD,expected
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment7_pink_intensity_0.05.freqs,segment7_pink,0.05,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.992236,true
Post Malone - White Iverson_segment10_brown_intensity_0.35.freqs,segment10_brown,0.35,Post Malone - White Iverson.freqs,0.999926,true
Post Malone - White Iverson_segment8_brown_intensity_0.45.freqs,segment8_brown,0.45,OneRepublic - Counting Stars.freqs,0.999796,false
Post Malone - White Iverson_segment6_pink_intensity_0.5.freqs,segment6_pink,0.5,Post Malone - White Iverson.freqs,0.994179,true
Travis Scott - NO BYSTANDERS (Audio)_segment5_white_intensity_0.5.freqs,segment5_white,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.99161,true
Travis Scott - NO BYSTANDERS (Audio)_segment10_pink_intensity_0.25.freqs,segment10_pink,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,1.00015,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment9_brown_intensity_0.4.freqs,segment9_brown,0.4,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.993883,true
Post Malone - White Iverson_segment8_white_intensity_0.3.freqs,segment8_white,0.3,Post Malone - White Iverson.freqs,0.991194,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment5_white_intensity_0.05.freqs,segment5_white,0.05,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.988001,true
Travis Scott - NO BYSTANDERS (Audio)_segment1_brown_intensity_0.45.freqs,segment1_brown,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.998875,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment2_brown_intensity_0.2.freqs,segment2_brown,0.2,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.995483,true
Avicii - Wake Me Up (Official Video)_segment9_pink_intensity_0.2.freqs,segment9_pink,0.2,Avicii - Wake Me Up (Official Video).freqs,0.999711,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment3_white_intensity_0.35.freqs,segment3_white,0.35,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.989412,true
Travis Scott - NO BYSTANDERS (Audio)_segment4_pink_intensity_0.1.freqs,segment4_pink,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,0.988336,true
Post Malone - White Iverson_segment8_white_intensity_0.1.freqs,segment8_white,0.1,Post Malone - White Iverson.freqs,0.990126,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment6_pink_intensity_0.1.freqs,segment6_pink,0.1,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.988753,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment4_pink_intensity_0.15.freqs,segment4_pink,0.15,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.987342,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment9_brown_intensity_0.35.freqs,segment9_brown,0.35,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.993883,true
Travis Scott - NO BYSTANDERS (Audio)_segment5_pink_intensity_0.25.freqs,segment5_pink,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,0.992429,true
Post Malone - White Iverson_segment1_brown_intensity_0.4.freqs,segment1_brown,0.4,System of a Down - Chop Suey (Remastered 2021).freqs,1.00057,false
Avicii - Wake Me Up (Official Video)_segment1_pink_intensity_0.5.freqs,segment1_pink,0.5,Sabrina Carpenter - Espresso (Official Video).freqs,1.00237,false
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment7_white_intensity_0.05.freqs,segment7_white,0.05,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.989365,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment3_white_intensity_0.1.freqs,segment3_white,0.1,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.9896,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment1_white_intensity_0.25.freqs,segment1_white,0.25,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.987906,true
Travis Scott - NO BYSTANDERS (Audio)_segment1_white_intensity_0.3.freqs,segment1_white,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.984397,true
Post Malone - White Iverson_segment4_white_intensity_0.3.freqs,segment4_white,0.3,Post Malone - White Iverson.freqs,0.990421,true
Avicii - Wake Me Up (Official Video)_segment5_white_intensity_0.45.freqs,segment5_white,0.45,Avicii - Wake Me Up (Official Video).freqs,0.995697,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment6_brown_intensity_0.1.freqs,segment6_brown,0.1,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.994588,true
Post Malone - White Iverson_segment9_pink_intensity_0.2.freqs,segment9_pink,0.2,Post Malone - White Iverson.freqs,0.994695,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment2_brown_intensity_0.1.freqs,segment2_brown,0.1,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.994447,true
Travis Scott - NO BYSTANDERS (Audio)_segment8_pink_intensity_0.25.freqs,segment8_pink,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,0.990127,true
Avicii - Wake Me Up (Official Video)_segment8_white_intensity_0.05.freqs,segment8_white,0.05,Avicii - Wake Me Up (Official Video).freqs,0.994734,true
Avicii - Wake Me Up (Official Video)_segment10_pink_intensity_0.4.freqs,segment10_pink,0.4,Avicii - Wake Me Up (Official Video).freqs,1.00164,true
Post Malone - White Iverson_segment9_white_intensity_0.2.freqs,segment9_white,0.2,Post Malone - White Iverson.freqs,0.993331,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment8_white_intensity_0.3.freqs,segment8_white,0.3,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.989836,true
Post Malone - White Iverson_segment2_white_intensity_0.15.freqs,segment2_white,0.15,Post Malone - White Iverson.freqs,0.993995,true
Post Malone - White Iverson_segment3_brown_intensity_0.1.freqs,segment3_brown,0.1,Post Malone - White Iverson.freqs,0.992189,true
Travis Scott - NO BYSTANDERS (Audio)_segment6_white_intensity_0.2.freqs,segment6_white,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.989769,true
Post Malone - White Iverson_segment8_brown_intensity_0.25.freqs,segment8_brown,0.25,Post Malone - White Iverson.freqs,0.99871,true
Post Malone - White Iverson_segment7_white_intensity_0.2.freqs,segment7_white,0.2,Post Malone - White Iverson.freqs,0.992226,true
Post Malone - White Iverson_segment5_white_intensity_0.15.freqs,segment5_white,0.15,Post Malone - White Iverson.freqs,0.989573,true
Avicii - Wake Me Up (Official Video)_segment3_brown_intensity_0.45.freqs,segment3_brown,0.45,ACDC - You Shook Me All Night Long (Official 4K Video).freqs,1.00049,false
Avicii - Wake Me Up (Official Video)_segment2_white_intensity_0.3.freqs,segment2_white,0.3,Avicii - Wake Me Up (Official Video).freqs,0.994895,true
Post Malone - White Iverson_segment8_white_intensity_0.15.freqs,segment8_white,0.15,Post Malone - White Iverson.freqs,0.990679,true
Post Malone - White Iverson_segment2_pink_intensity_0.45.freqs,segment2_pink,0.45,Post Malone - White Iverson.freqs,1.00066,true
Travis Scott - NO BYSTANDERS (Audio)_segment3_pink_intensity_0.4.freqs,segment3_pink,0.4,Travis Scott - NO BYSTANDERS (Audio).freqs,0.986239,true
Travis Scott - NO BYSTANDERS (Audio)_segment9_brown_intensity_0.1.freqs,segment9_brown,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,0.99028,true
Travis Scott - NO BYSTANDERS (Audio)_segment4_brown_intensity_0.5.freqs,segment4_brown,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.996777,true
Avicii - Wake Me Up (Official Video)_segment4_brown_intensity_0.1.freqs,segment4_brown,0.1,Djo - End Of Beginning.freqs,1.00125,false
Avicii - Wake Me Up (Official Video)_segment9_white_intensity_0.1.freqs,segment9_white,0.1,Avicii - Wake Me Up (Official Video).freqs,0.997239,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment7_pink_intensity_0.35.freqs,segment7_pink,0.35,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.989836,true
Avicii - Wake Me Up (Official Video)_segment4_white_intensity_0.35.freqs,segment4_white,0.35,Avicii - Wake Me Up (Official Video).freqs,0.996885,true
Post Malone - White Iverson_segment5_white_intensity_0.4.freqs,segment5_white,0.4,Post Malone - White Iverson.freqs,0.989758,true
Post Malone - White Iverson_segment6_brown_intensity_0.1.freqs,segment6_brown,0.1,Post Malone - White Iverson.freqs,0.992779,true
Avicii - Wake Me Up (Official Video)_segment8_brown_intensity_0.1.freqs,segment8_brown,0.1,Avicii - Wake Me Up (Official Video).freqs,1.00106,true
Avicii - Wake Me Up (Official Video)_segment2_brown_intensity_0.2.freqs,segment2_brown,0.2,Sabrina Carpenter - Espresso (Official Video).freqs,1.00088,false
Avicii - Wake Me Up (Official Video)_segment5_white_intensity_0.5.freqs,segment5_white,0.5,Avicii - Wake Me Up (Official Video).freqs,0.996051,true
Travis Scott - NO BYSTANDERS (Audio)_segment8_pink_intensity_0.35.freqs,segment8_pink,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.991713,true
Post Malone - White Iverson_segment8_pink_intensity_0.2.freqs,segment8_pink,0.2,Post Malone - White Iverson.freqs,0.990015,true
Travis Scott - NO BYSTANDERS (Audio)_segment2_pink_intensity_0.2.freqs,segment2_pink,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.984449,true
Travis Scott - NO BYSTANDERS (Audio)_segment3_brown_intensity_0.25.freqs,segment3_brown,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,0.988694,true
Post Malone - White Iverson_segment6_brown_intensity_0.5.freqs,segment6_brown,0.5,Post Malone - White Iverson.freqs,1.00015,true
Post Malone - White Iverson_segment5_white_intensity_0.3.freqs,segment5_white,0.3,Post Malone - White Iverson.freqs,0.989758,true
Travis Scott - NO BYSTANDERS (Audio)_segment2_white_intensity_0.1.freqs,segment2_white,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,0.981533,true
Post Malone - White Iverson_segment4_white_intensity_0.2.freqs,segment4_white,0.2,Post Malone - White Iverson.freqs,0.9895,true
Travis Scott - NO BYSTANDERS (Audio)_segment4_white_intensity_0.1.freqs,segment4_white,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,0.989462,true
Travis Scott - NO BYSTANDERS (Audio)_segment3_pink_intensity_0.1.freqs,segment3_pink,0.1,Travis Scott - NO BYSTANDERS (Audio).freqs,0.984193,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment5_brown_intensity_0.5.freqs,segment5_brown,0.5,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.997553,true
Travis Scott - NO BYSTANDERS (Audio)_segment6_white_intensity_0.25.freqs,segment6_white,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,0.990638,true
Travis Scott - NO BYSTANDERS (Audio)_segment2_white_intensity_0.5.freqs,segment2_white,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.984653,true
Travis Scott - NO BYSTANDERS (Audio)_segment7_pink_intensity_0.45.freqs,segment7_pink,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.99028,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment10_brown_intensity_0.4.freqs,segment10_brown,0.4,Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars.freqs,1.00035,false
Avicii - Wake Me Up (Official Video)_segment2_brown_intensity_0.05.freqs,segment2_brown,0.05,Avicii - Wake Me Up (Official Video).freqs,0.998748,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment6_brown_intensity_0.15.freqs,segment6_brown,0.15,The Weeknd Timeless with Playboi Carti (Official Music Video).freqs,0.990165,true
Post Malone - White Iverson_segment2_white_intensity_0.2.freqs,segment2_white,0.2,Post Malone - White Iverson.freqs,0.9937,true
Travis Scott - NO BYSTANDERS (Audio)_segment3_pink_intensity_0.35.freqs,segment3_pink,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.985011,true
Avicii - Wake Me Up (Official Video)_segment4_white_intensity_0.25.freqs,segment4_white,0.25,Avicii - Wake Me Up (Official Video).freqs,0.996885,true
Post Malone - White Iverson_segment4_brown_intensity_0.45.freqs,segment4_brown,0.45,Playboi Carti - Magnolia (Official Video).freqs,0.999834,false
Travis Scott - NO BYSTANDERS (Audio)_segment4_white_intensity_0.5.freqs,segment4_white,0.5,Travis Scott - NO BYSTANDERS (Audio).freqs,0.988541,true
Post Malone - White Iverson_segment4_white_intensity_0.5.freqs,segment4_white,0.5,Post Malone - White Iverson.freqs,0.991268,true
Travis Scott - NO BYSTANDERS (Audio)_segment7_brown_intensity_0.15.freqs,segment7_brown,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.992838,true
Post Malone - White Iverson_segment1_brown_intensity_0.05.freqs,segment1_brown,0.05,Post Malone - White Iverson.freqs,0.997679,true
Travis Scott - NO BYSTANDERS (Audio)_segment4_pink_intensity_0.3.freqs,segment4_pink,0.3,Travis Scott - NO BYSTANDERS (Audio).freqs,0.989155,true
Post Malone - White Iverson_segment10_brown_intensity_0.15.freqs,segment10_brown,0.15,Gorillaz - Feel Good Inc. (Official Video).freqs,1.00089,false
Post Malone - White Iverson_segment4_white_intensity_0.35.freqs,segment4_white,0.35,Post Malone - White Iverson.freqs,0.989831,true
Travis Scott - NO BYSTANDERS (Audio)_segment2_pink_intensity_0.15.freqs,segment2_pink,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.98276,true
Travis Scott - NO BYSTANDERS (Audio)_segment4_white_intensity_0.35.freqs,segment4_white,0.35,Travis Scott - NO BYSTANDERS (Audio).freqs,0.989053,true
Avicii - Wake Me Up (Official Video)_segment6_brown_intensity_0.3.freqs,segment6_brown,0.3,Sabrina Carpenter - Espresso (Official Video).freqs,1.00107,false
Avicii - Wake Me Up (Official Video)_segment4_pink_intensity_0.25.freqs,segment4_pink,0.25,Avicii - Wake Me Up (Official Video).freqs,1.00016,true
Travis Scott - NO BYSTANDERS (Audio)_segment1_pink_intensity_0.45.freqs,segment1_pink,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.988388,true
Travis Scott - NO BYSTANDERS (Audio)_segment10_pink_intensity_0.15.freqs,segment10_pink,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.999847,true
Post Malone - White Iverson_segment1_white_intensity_0.2.freqs,segment1_white,0.2,Post Malone - White Iverson.freqs,0.995763,true
Travis Scott - NO BYSTANDERS (Audio)_segment3_white_intensity_0.2.freqs,segment3_white,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.984193,true
Avicii - Wake Me Up (Official Video)_segment3_brown_intensity_0.2.freqs,segment3_brown,0.2,OneRepublic - Counting Stars.freqs,1.00139,false
Travis Scott - NO BYSTANDERS (Audio)_segment9_brown_intensity_0.25.freqs,segment9_brown,0.25,Travis Scott - NO BYSTANDERS (Audio).freqs,0.993401,true
Avicii - Wake Me Up (Official Video)_segment6_pink_intensity_0.1.freqs,segment6_pink,0.1,Avicii - Wake Me Up (Official Video).freqs,0.994574,true
Post Malone - White Iverson_segment1_brown_intensity_0.2.freqs,segment1_brown,0.2,Coldplay - Viva La Vida (Official Video).freqs,1.0011,false
Travis Scott - NO BYSTANDERS (Audio)_segment10_white_intensity_0.5.freqs,segment10_white,0.5,Imagine Dragons - Bones (Official Music Video).freqs,0.998473,false
Travis Scott - NO BYSTANDERS (Audio)_segment9_brown_intensity_0.15.freqs,segment9_brown,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.991559,true
Travis Scott - NO BYSTANDERS (Audio)_segment3_brown_intensity_0.15.freqs,segment3_brown,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.985114,true
Avicii - Wake Me Up (Official Video)_segment6_pink_intensity_0.15.freqs,segment6_pink,0.15,Avicii - Wake Me Up (Official Video).freqs,0.994638,true
Travis Scott - NO BYSTANDERS (Audio)_segment5_brown_intensity_0.2.freqs,segment5_brown,0.2,Travis Scott - NO BYSTANDERS (Audio).freqs,0.994015,true
Post Malone - White Iverson_segment2_pink_intensity_0.4.freqs,segment2_pink,0.4,Post Malone - White Iverson.freqs,1.00077,true
Post Malone - White Iverson_segment5_white_intensity_0.35.freqs,segment5_white,0.35,Post Malone - White Iverson.freqs,0.9895,true
Avicii - Wake Me Up (Official Video)_segment10_white_intensity_0.15.freqs,segment10_white,0.15,Avicii - Wake Me Up (Official Video).freqs,0.99634,true
Avicii - Wake Me Up (Official Video)_segment10_brown_intensity_0.15.freqs,segment10_brown,0.15,Avicii - Wake Me Up (Official Video).freqs,1.0018,true
Post Malone - White Iverson_segment4_brown_intensity_0.4.freqs,segment4_brown,0.4,Gorillaz - Feel Good Inc. (Official Video).freqs,0.999489,false
Avicii - Wake Me Up (Official Video)_segment7_brown_intensity_0.5.freqs,segment7_brown,0.5,Gorillaz - Feel Good Inc. (Official Video).freqs,1,false
Travis Scott - NO BYSTANDERS (Audio)_segment8_pink_intensity_0.45.freqs,segment8_pink,0.45,Travis Scott - NO BYSTANDERS (Audio).freqs,0.992889,true
Post Malone - White Iverson_segment9_pink_intensity_0.4.freqs,segment9_pink,0.4,Post Malone - White Iverson.freqs,0.997679,true
Post Malone - White Iverson_segment2_white_intensity_0.3.freqs,segment2_white,0.3,Post Malone - White Iverson.freqs,0.99451,true
Avicii - Wake Me Up (Official Video)_segment5_white_intensity_0.1.freqs,segment5_white,0.1,Avicii - Wake Me Up (Official Video).freqs,0.994734,true
Post Malone - White Iverson_segment8_white_intensity_0.4.freqs,segment8_white,0.4,Post Malone - White Iverson.freqs,0.991231,true
Post Malone - White Iverson_segment7_brown_intensity_0.35.freqs,segment7_brown,0.35,Post Malone - White Iverson.freqs,0.999853,true
The Weeknd Timeless with Playboi Carti (Official Music Video)_segment10_pink_intensity_0.35.freqs,segment10_pink,0.35,Gorillaz - Feel Good Inc. (Official Video).freqs,1.00116,false
Travis Scott - NO BYSTANDERS (Audio)_segment4_brown_intensity_0.15.freqs,segment4_brown,0.15,Travis Scott - NO BYSTANDERS (Audio).freqs,0.991764,true
Post Malone - White Iverson_segment9_brown_intensity_0.3.freqs,segment9_brown,0.3,ACDC - You Shook Me All Night Long (Official 4K Video).freqs,1.00138,false
Post Malone - White Iverson_segment3_white_intensity_0.25.freqs,segment3_white,0.25,Post Malone - White Iverson.freqs,0.990826,true
